user,balance,label,Token Name,Balance Atoms,Token Decimals,Token Address,Token Symbol
0x1D428e4d7b36b4d114DB519982E77d3Fe3371632,0.001508156497732374,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,1508156497732374,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x1C11BA15939E1C16eC7ca1678dF6160Ea2063Bc5,0.001895100646980591,WETH,Wrapped Ether,1895100646980591,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x1C11BA15939E1C16eC7ca1678dF6160Ea2063Bc5,0.042045749211995253,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,42045749211995253,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x3cA5225B3e415Ec1ACf955a9344CDa80951680E6,0.000371585095798681,WETH,Wrapped Ether,371585095798681,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x3cA5225B3e415Ec1ACf955a9344CDa80951680E6,0.000436574566521649,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,436574566521649,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x8CE17FF2c7376e9aDfe9C63C47a801097fA6C525,0.25,WETH,Wrapped Ether,250000000000000000,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
0x8CE17FF2c7376e9aDfe9C63C47a801097fA6C525,35.796202986171796962,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,35796202986171796962,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x009Ec7D76feBECAbd5c73CB13f6d0FB83e45D450,0.000663869065205756,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,663869065205756,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x1b3aE5231bc9398505d9E6C37Dc721CF072c7fc2,0.000404997482454449,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,404997482454449,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x84ECB387395a1be65E133c75Ff9e5FCC6F756DB3,0.000575563956803923,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,575563956803923,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0xeDF4A91EBec2270c12991704AB010ecB93565B2d,0.000903949795468919,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,903949795468919,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0xC978F4364C03a00352e8c7D9619b42e26B6424aB,0.000404997482454449,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,404997482454449,18,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,
0x6260204B5714C692804D1c71F325FDb0e184339D,0.51,WETH,Wrapped Ether,510000000000000000,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH
